year,weight,gender,race1R,hispanic,ethnic1R,age,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2010,3282.47794,2,1,2,1,6,88,88,1,3,2,1,1,2,0,1,4,2,0,0,2,1
2010,3519.68678,1,1,2,1,5,1,2,2,2,1,3,1,2,0,1,3,1,1,2,2,2
2010,3367.37486,1,1,2,1,6,2,88,1,2,2,3,2,2,0,1,4,2,0,0,2,2
2010,4647.3395,1,3,2,3,5,1,88,3,4,1,4,2,2,0,1,4,2,0,0,2,3
2010,3237.8407,2,3,2,3,1,1,5,1,2,2,5,2,2,0,1,4,2,0,0,2,3
2010,3354.02881,1,1,2,1,5,1,7,1,3,1,4,2,2,0,1,4,2,1,1,2,3
2010,2833.65163,1,1,2,1,7,2,7,1,2,2,4,2,1,1,1,2,1,0,0,2,3
2010,3951.63267,2,1,1,4,5,1,3,5,3,1,4,2,1,2,1,2,1,0,0,2,3
2010,4861.41309,1,1,2,1,2,1,7,1,3,2,3,1,2,0,1,1,1,0,0,2,4
2010,3398.65869,2,1,2,1,4,1,3,1,3,1,4,1,2,0,1,3,1,1,2,2,2
2010,3493.45435,2,1,2,1,6,4,88,1,1,2,1,1,2,0,1,4,2,0,0,2,1
2010,3699.57827,2,1,2,1,5,1,88,1,1,2,1,2,2,0,1,4,2,1,2,2,3
2010,2986.97943,2,1,2,1,8,2,4,1,1,2,3,2,2,0,1,1,1,0,0,1,1
2010,4122.56452,2,1,2,1,3,1,3,0,1,2,3,2,2,0,1,4,2,0,0,2,1
2010,4122.56452,2,1,2,1,3,1,3,0,1,2,3,2,2,0,1,4,2,0,0,2,1
2010,4122.56452,2,1,2,1,3,1,3,0,1,2,3,2,2,0,1,4,2,0,0,2,1
2010,4122.56452,2,1,2,1,3,1,3,0,1,2,3,2,2,0,1,4,2,0,0,2,1
2010,3731.37884,2,1,2,1,3,1,1,1,1,2,1,1,2,0,1,4,2,1,1,1,1
2010,3588.0325,1,1,2,1,6,1,1,5,3,1,4,2,2,0,1,4,2,0,0,2,5
2010,4352.87137,1,2,2,2,2,1,6,1,1,2,4,1,2,0,1,4,2,0,0,2,3
2010,3394.82559,2,1,2,1,5,5,88,1,1,2,1,1,1,2,1,3,1,1,1,1,1
2010,3996.43077,1,1,2,1,4,1,2,1,3,3,5,1,2,0,1,4,2,0,0,2,1
2010,3996.43077,1,1,2,1,4,1,2,1,3,3,1,1,2,0,1,3,1,1,2,2,1
2010,2908.93281,2,1,2,1,5,2,5,2,4,1,3,1,1,3,1,3,1,0,0,2,5
2010,3023.51668,2,1,1,4,7,2,88,1,4,2,4,1,2,0,1,4,2,0,0,2,2
2010,5282.2189,1,1,2,1,5,1,7,2,3,1,4,1,1,1,1,3,1,0,0,2,3
2010,3277.75993,2,1,2,1,5,2,7,4,4,1,3,1,2,0,1,1,1,0,0,2,4
2010,2884.36996,2,3,2,3,7,2,88,0,4,3,3,2,1,3,1,3,1,0,0,2,3
2010,3652.73595,2,1,2,1,5,2,3,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2010,3652.73595,2,1,2,1,5,2,3,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2010,3124.26432,1,1,2,1,7,4,88,5,4,1,3,1,2,0,1,4,2,0,0,2,1
2010,3560.0826,2,1,1,4,5,1,88,5,4,1,4,1,3,5,1,1,1,0,0,1,2
2010,22732.69032,2,1,2,1,8,4,88,5,4,1,3,2,2,0,1,4,2,0,0,2,3
2010,3269.36767,1,1,2,1,7,88,88,3,4,1,4,1,2,0,1,4,2,0,0,2,2
2010,3745.44239,1,1,2,1,6,2,7,2,4,2,4,1,2,0,1,4,2,0,0,2,1
2010,4817.36411,1,3,1,4,5,1,4,5,4,1,4,1,2,0,1,2,1,1,1,2,1
2010,3517.82766,2,1,2,1,6,1,6,5,4,1,4,1,2,0,1,4,2,0,0,2,3
2010,4225.02386,1,1,2,1,6,2,6,3,4,1,4,1,2,0,1,4,2,0,0,2,1
2010,3388.26873,2,2,2,2,8,2,5,4,4,1,1,2,2,0,1,4,2,0,0,2,1
2010,3923.69027,2,2,2,2,7,1,3,4,3,1,4,2,2,0,1,4,2,0,0,2,1
2010,3923.69027,2,2,2,2,7,1,3,4,3,1,4,2,2,0,1,4,2,0,0,2,1
2010,3923.69027,2,2,2,2,7,1,3,4,3,1,4,1,2,0,1,4,2,0,0,2,1
2010,4068.90807,1,2,2,2,3,1,3,1,3,2,4,1,1,2,1,2,1,0,0,,3
2010,3314.32823,2,3,2,3,5,5,88,1,2,2,1,1,2,0,1,4,2,0,0,,3
2010,3314.32823,2,3,2,3,5,5,88,1,2,2,1,1,2,0,1,4,2,0,0,1,5
2010,4086.8025,1,1,1,4,5,4,4,1,1,2,4,1,3,5,1,4,2,0,0,2,3
2010,4716.22772,1,1,2,1,3,1,2,1,2,1,4,2,2,0,1,4,2,0,0,2,5
2010,4290.70095,1,1,2,1,2,1,88,0,3,2,3,1,1,3,1,3,1,1,1,2,2
2010,4290.70095,1,1,2,1,2,1,88,0,3,2,3,2,2,0,1,4,2,0,0,2,3
2010,3667.39871,2,1,2,1,6,1,88,1,1,1,3,2,2,0,1,4,2,0,0,2,1
2010,4256.76636,1,1,2,1,5,1,1,0,2,2,4,2,2,0,1,4,2,0,0,2,3
2010,3856.82225,2,1,2,1,5,1,88,4,1,1,4,2,2,0,1,4,2,0,0,2,3
2010,2789.92244,1,3,2,3,7,2,3,1,2,2,4,1,2,0,1,4,2,0,0,2,3
2010,4086.80937,1,1,2,1,2,1,6,1,2,2,3,1,2,0,1,4,2,1,1,2,4
2010,3935.01712,2,2,2,2,5,2,4,0,1,2,3,2,1,3,1,3,1,1,1,2,1
2010,5365.2627,1,3,2,3,5,1,7,5,1,1,4,1,2,0,1,2,1,1,1,2,3
2010,4783.24087,1,1,1,4,5,2,88,1,1,2,4,2,1,2,1,2,1,0,0,2,1
2010,6852.35592,2,2,2,2,1,1,88,5,1,1,3,2,2,0,1,1,1,0,0,1,4
2010,6852.35592,2,2,2,2,1,1,88,5,1,1,3,2,2,0,1,1,1,0,0,1,4
2010,3946.18512,1,1,2,1,1,1,7,0,1,2,4,1,2,0,1,4,2,0,0,2,4
2010,3436.06974,2,2,2,2,5,2,3,5,2,1,4,1,1,1,1,2,1,0,0,2,1
2010,2710.277,2,1,2,1,3,1,3,1,2,2,1,1,1,4,1,2,1,1,2,1,1
2010,1747.96163,2,1,2,1,1,1,5,1,2,2,3,2,2,0,1,4,2,1,1,2,4
2010,1747.96163,2,1,2,1,1,1,5,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2010,2814.2259,2,1,2,1,6,2,6,1,2,2,1,1,2,0,1,1,1,0,0,2,1
2010,3484.21531,1,1,1,4,1,1,3,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2010,3484.21531,1,1,1,4,1,1,3,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2010,4618.76065,1,2,2,2,4,1,88,4,3,1,4,1,1,1,1,2,1,0,0,2,1
2010,4064.26308,2,2,2,2,3,1,2,1,2,1,2,2,2,0,1,4,2,0,0,2,2
2010,3749.0064,2,1,2,1,5,2,6,0,3,2,4,1,2,0,1,4,2,0,0,2,3
2010,5567.50081,1,1,2,1,3,1,4,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2010,4255.52121,1,2,2,2,2,1,4,0,3,2,2,1,1,2,1,3,1,1,2,,1
2010,4812.45514,1,1,2,1,3,1,4,4,3,1,4,1,3,5,1,4,2,1,2,2,3
2010,3297.40871,1,1,1,4,7,4,7,5,2,1,3,2,1,2,1,3,1,0,0,2,3
2010,3108.42434,2,1,2,1,7,4,88,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2010,3110.73595,2,1,2,1,5,5,2,1,3,2,1,1,1,1,1,3,1,0,0,2,1
2010,3110.73595,2,1,2,1,5,5,2,1,3,2,1,1,1,1,1,3,1,0,0,2,1
2010,6380.2939,1,2,2,2,3,1,5,1,3,2,3,1,2,0,1,3,1,1,2,2,4
2010,4612.59715,2,2,2,2,2,1,4,1,2,2,4,2,1,1,1,3,1,0,0,2,3
2010,5347.63962,1,1,2,1,4,1,88,1,3,2,5,2,2,0,1,4,2,0,0,2,3
2010,3428.54338,1,1,2,1,5,4,2,1,2,1,3,2,2,0,1,4,2,1,1,2,3
2010,1820.95632,2,1,2,1,5,1,5,1,3,2,3,2,2,0,1,1,1,1,1,2,1
2010,3363.29119,2,1,2,1,6,2,88,1,2,2,1,1,2,0,1,4,2,0,0,2,2
2010,3479.65472,2,1,2,1,5,1,88,1,3,2,3,1,2,0,1,4,2,1,2,2,1
2010,2492.18509,2,1,2,1,3,1,7,1,2,2,3,1,2,0,1,4,2,1,2,2,3
2010,2593.79389,2,1,2,1,2,1,7,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2010,2593.79389,2,1,2,1,2,1,7,1,2,2,3,2,1,2,1,3,1,0,0,2,2
2010,1800.406,2,1,2,1,5,5,4,0,3,3,1,1,2,0,1,4,2,0,0,2,1
2010,4405.94724,1,1,1,4,2,1,7,1,3,1,3,2,2,0,1,4,2,0,0,2,4
2010,4925.82415,2,1,2,1,4,1,88,1,2,2,1,2,2,0,1,3,1,1,2,2,1
2010,13082.55048,2,2,1,4,4,1,88,1,3,1,2,2,2,0,1,4,2,0,0,2,1
2010,3820.74356,1,1,2,1,3,1,7,1,2,2,3,2,2,0,1,4,2,0,0,2,2
2010,3820.74356,1,1,2,1,3,1,7,1,2,2,3,2,2,0,1,4,2,0,0,2,1
2010,4205.59237,1,2,2,2,2,1,88,4,2,1,3,1,2,0,1,4,2,1,1,2,2
2010,3177.77761,2,1,2,1,5,1,3,1,4,3,3,1,2,0,1,4,2,1,2,2,1
2010,4152.44133,1,1,1,4,2,1,88,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2010,3176.91129,1,1,2,1,5,1,6,5,2,1,4,2,2,0,1,4,2,0,0,2,3
2010,4173.64515,2,2,2,2,5,4,3,1,3,2,4,1,1,1,1,3,1,0,0,2,1
2010,2073.20535,1,1,1,4,5,2,6,1,3,2,5,1,1,1,1,1,1,0,0,2,3
2010,2087.02426,1,1,2,1,1,1,6,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2010,3319.81569,1,1,2,1,7,4,1,0,3,2,3,1,1,1,1,3,1,0,0,2,1
2010,3453.16217,1,1,2,1,8,1,3,3,3,1,2,1,2,0,1,4,2,0,0,2,1
2010,5321.01957,2,1,2,1,4,1,7,0,4,2,3,2,2,0,1,4,2,1,1,2,3
2010,3252.94749,2,2,2,2,5,2,7,1,1,2,6,2,2,0,2,5,3,0,0,2,3
2010,3974.56831,1,1,2,1,6,2,6,1,4,2,4,2,3,5,1,4,2,1,2,2,3
2010,3643.30069,1,1,2,1,5,2,7,5,1,1,5,1,2,0,1,4,2,1,1,1,3
2010,3090.78536,2,1,2,1,7,3,5,0,3,2,3,2,2,0,1,4,2,0,0,2,1
2010,2632.32417,2,1,2,1,3,1,7,0,3,2,4,2,3,5,1,2,1,0,0,2,3
2010,2388.55562,1,3,2,3,3,1,2,1,3,3,4,1,2,0,1,4,2,1,1,2,3
2010,3821.51139,2,1,2,1,5,4,6,1,3,1,1,1,2,0,1,4,2,1,1,2,1
2010,3821.51139,2,1,2,1,5,4,6,1,3,1,1,1,2,0,1,4,2,1,1,2,1
2010,3821.51139,2,1,2,1,5,4,6,1,3,1,1,1,2,0,1,4,2,1,1,2,1
2010,2424.56371,1,1,2,1,5,2,88,1,4,1,3,1,2,0,1,4,2,0,0,2,4
2010,3531.8398,2,1,2,1,1,1,6,1,4,1,3,2,2,0,1,4,2,0,0,2,4
2010,2365.2243,2,3,2,3,1,1,3,0,3,2,4,1,2,0,1,4,2,0,0,2,4
2010,3255.54426,2,1,2,1,6,2,5,1,3,2,3,1,2,0,1,2,1,0,0,1,1
2010,3255.54426,2,1,2,1,6,2,5,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2010,3255.54426,2,1,2,1,6,2,5,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2010,1888.63445,1,2,2,2,7,1,1,5,3,1,4,2,1,3,1,2,1,0,0,2,3
2010,1888.63445,1,2,2,2,7,1,1,5,3,1,4,2,1,1,1,3,1,0,0,2,3
2010,2341.74554,1,1,2,1,5,4,7,4,3,1,4,1,2,0,1,4,2,1,1,2,3
2010,5012.457,2,1,2,1,2,1,2,1,4,1,3,1,2,0,1,1,1,0,0,2,3
2010,2955.28907,1,1,2,1,4,2,4,1,3,1,4,1,2,0,1,4,2,0,0,2,3
2010,3334.95445,1,1,2,1,1,1,7,2,4,1,3,1,2,0,1,3,1,1,2,2,4
2010,35129.8007,1,1,2,1,5,1,3,2,3,1,1,2,2,0,1,4,2,0,0,2,1
2010,2372.0043,1,1,1,4,6,2,7,1,3,2,3,2,2,0,1,4,2,0,0,2,5
2010,3429.99043,1,1,2,1,6,4,88,0,1,3,3,1,2,0,1,4,2,0,0,2,1
2010,3147.76903,2,1,2,1,7,4,5,4,3,1,3,2,2,0,1,4,2,0,0,2,3
2010,1963.66504,1,1,2,1,7,2,7,1,3,2,1,1,1,4,1,3,1,1,2,2,1
2010,4235.59892,2,1,1,4,3,1,4,1,3,3,4,1,2,0,1,4,2,0,0,2,4
2010,2817.41489,2,3,2,3,7,2,5,1,3,2,2,2,2,0,1,4,2,1,1,2,2
2010,2855.57825,2,1,2,1,6,4,3,1,1,2,1,2,2,0,1,4,2,0,0,2,3
2010,1728.44488,2,1,2,1,6,2,6,0,1,2,4,1,2,0,1,2,1,0,0,2,3
2010,4099.27435,1,1,2,1,2,1,88,1,3,2,3,2,2,0,1,4,2,1,1,2,3
2010,1888.63445,1,2,2,2,7,4,1,5,3,1,4,2,2,0,1,4,2,1,1,2,3
2010,4500.37425,1,1,1,4,6,1,7,5,4,1,4,1,3,5,2,5,3,0,0,2,3
2010,2293.88828,1,1,1,4,2,1,88,5,4,1,4,1,1,3,1,3,1,1,1,2,1
2010,4257.42852,1,1,2,1,7,4,7,1,1,2,3,2,2,0,1,4,2,0,0,2,3
2010,4960.29377,2,2,2,2,3,1,88,2,4,2,4,1,2,0,1,2,1,1,2,2,1
2010,4960.29377,2,2,2,2,3,1,88,2,4,2,4,2,2,0,1,4,2,0,0,2,1
2010,3499.05215,1,1,1,4,6,4,1,1,4,2,4,1,2,0,1,4,2,1,1,2,1
2010,1899.92458,1,3,2,3,7,2,5,3,4,1,2,2,1,1,1,2,1,0,0,2,1
2010,1899.92458,1,3,2,3,7,2,5,3,4,1,2,1,1,1,1,3,1,0,0,1,1
2010,1969.22159,1,1,1,4,2,1,7,1,4,2,5,1,2,0,1,4,2,1,2,2,4
2010,1969.22159,1,1,1,4,2,1,7,1,4,2,5,1,2,0,1,4,2,1,2,2,4
2010,1969.22159,1,1,1,4,2,1,7,1,4,2,4,1,2,0,1,4,2,1,2,2,4
2010,5854.69514,1,2,2,2,1,1,88,2,4,1,4,2,2,0,1,4,2,1,2,2,3
2010,2575.17854,1,1,1,4,6,2,4,0,4,2,6,2,2,0,2,5,3,0,0,2,3
2010,1737.68153,2,1,1,4,7,4,5,3,4,1,4,2,3,5,1,4,2,0,0,2,1
2010,3018.89657,2,1,2,1,2,1,5,1,4,2,4,2,2,0,1,4,2,0,0,2,4
2010,3528.38032,1,1,1,4,6,4,88,1,4,3,3,1,2,0,1,4,2,0,0,2,3
2010,6127.26671,1,1,2,1,3,1,2,5,4,1,4,2,3,5,1,4,2,0,0,2,3
2010,4839.40315,1,1,2,1,3,1,88,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2010,4183.63615,1,1,1,4,2,1,4,3,4,1,4,1,2,0,1,4,2,1,2,2,3
2010,2902.43658,2,1,2,1,6,5,88,1,4,3,1,1,2,0,1,4,2,0,0,2,2
2010,4723.67385,1,1,2,1,5,1,88,1,4,3,4,2,3,5,1,4,2,0,0,2,5
2010,4723.67385,1,1,2,1,5,1,88,1,4,3,5,2,3,5,1,4,2,0,0,2,5
2010,47236.7385,1,1,2,1,5,1,88,1,4,3,6,1,2,0,1,4,2,0,0,2,5
2010,3141.37122,2,1,2,1,7,4,2,5,4,1,3,2,2,0,1,4,2,0,0,2,1
2010,2611.6412,1,3,2,3,5,1,7,1,4,2,4,2,2,0,1,4,2,1,1,2,3
2010,3310.00768,1,1,1,4,7,2,5,3,4,1,4,2,2,0,1,4,2,0,0,2,3
2010,2685.6623,2,3,2,3,5,1,1,0,4,2,2,1,1,3,1,3,1,1,2,2,2
2010,2685.6623,2,3,2,3,5,1,1,0,4,2,2,2,2,0,1,4,2,0,0,2,1
2010,21666.23767,2,1,2,1,7,3,88,2,4,1,2,1,2,0,1,2,1,0,0,2,1
2010,3647.19583,2,2,2,2,7,1,7,5,4,1,4,2,1,1,1,3,1,0,0,2,3
2010,3938.50752,1,1,2,1,6,4,5,2,3,1,3,2,2,0,1,4,2,0,0,1,5
2010,1824.63219,2,1,2,1,5,2,7,1,4,2,4,1,2,0,1,4,2,0,0,2,1
2010,1616.67589,2,1,2,1,7,2,5,0,4,3,4,1,2,0,2,5,3,0,0,2,3
2010,5031.25174,1,1,2,1,3,1,4,1,4,3,3,1,1,3,1,3,1,0,0,2,3
2010,1962.91368,2,1,2,1,6,4,4,4,4,1,4,1,2,0,1,4,2,1,2,2,3
2010,3240.60122,1,2,2,2,8,3,1,2,3,1,4,2,1,1,1,2,1,0,0,2,3
2010,2831.90154,2,1,2,1,7,2,7,1,3,3,2,1,2,0,1,4,2,0,0,2,2
2010,4666.19393,1,1,1,4,5,1,7,5,4,1,4,2,2,0,1,4,2,0,0,2,3
2010,4666.19393,1,1,1,4,5,1,7,5,4,1,5,1,2,0,1,4,2,0,0,2,3
2010,2579.90268,2,1,2,1,5,1,7,1,4,2,4,1,1,1,1,2,1,0,0,2,3
2010,5114.89324,2,2,2,2,4,1,2,1,3,3,1,2,1,1,1,3,1,0,0,2,1
2010,3315.36912,2,1,1,4,6,2,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2010,2209.03157,1,1,2,1,6,2,7,0,1,2,3,2,2,0,1,4,2,0,0,2,3
2010,1977.53013,1,1,2,1,6,2,7,3,4,1,4,1,1,3,1,3,1,1,2,2,3
2010,2057.46944,1,3,2,3,6,4,88,4,4,1,3,8,2,0,1,2,1,1,1,,1
2010,3089.87728,2,2,2,2,7,2,7,1,3,2,3,1,3,5,1,4,2,0,0,2,3
2010,3089.87728,2,2,2,2,7,2,7,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2010,5797.82773,1,1,2,1,3,1,88,4,2,1,4,1,1,1,1,2,1,1,2,2,3
2010,1932.22832,2,1,2,1,4,1,1,0,3,3,3,1,2,0,1,4,2,1,1,2,1
2010,2987.46809,1,1,2,1,7,2,5,1,2,2,4,1,1,3,1,3,1,0,0,2,3
2010,3099.18457,2,1,2,1,6,4,6,1,4,3,3,2,1,3,1,3,1,0,0,2,4
2010,3267.74682,1,1,2,1,6,4,6,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2010,3125.31831,2,1,2,1,6,5,3,1,2,1,1,1,2,0,1,4,2,0,0,2,1
2010,3505.93783,2,1,2,1,6,4,5,1,4,1,2,1,2,0,1,4,2,0,0,2,1
2010,3372.56553,2,1,2,1,8,2,4,1,4,2,4,2,3,5,1,4,2,0,0,2,1
2010,3266.83094,2,1,2,1,6,4,3,4,4,1,1,2,2,0,1,4,2,1,2,2,1
2010,3807.86015,2,2,2,2,1,1,6,1,2,1,3,2,2,0,1,4,2,0,0,2,4
2010,4659.30173,1,1,2,1,4,1,4,0,3,2,5,1,1,1,1,3,1,1,2,2,3
2010,5223.53001,1,1,1,4,4,2,5,1,4,2,4,2,1,3,1,3,1,0,0,2,3
2010,3454.56779,2,1,2,1,5,1,5,1,2,2,2,2,2,0,1,4,2,0,0,2,2
2010,4603.40392,2,2,2,2,3,1,88,1,3,3,4,1,3,5,1,4,2,0,0,2,1
2010,4603.40392,2,2,2,2,3,1,88,1,3,3,1,1,2,0,1,4,2,0,0,2,1
2010,4314.61844,2,1,2,1,3,1,88,0,2,2,4,1,3,5,1,1,1,0,0,2,1
2010,3987.48402,2,2,2,2,5,4,88,4,1,1,4,1,2,0,1,4,2,1,1,2,1
2010,3987.48402,2,2,2,2,5,4,88,4,1,1,3,1,2,0,1,1,1,0,0,2,4
2010,2724.42325,2,1,2,1,7,5,2,1,3,3,1,2,2,0,1,4,2,0,0,2,1
2010,3074.60561,2,1,2,1,3,1,3,1,2,3,3,2,2,0,1,1,1,1,1,2,1
2010,3935.88247,2,1,2,1,3,1,3,1,2,3,3,1,2,0,1,4,2,0,0,2,1
2010,1510.98723,2,1,2,1,6,1,2,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2010,1510.98723,2,1,2,1,6,1,2,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2010,2920.76036,2,1,2,1,6,2,88,1,2,1,5,1,1,3,1,3,1,1,2,2,3
2010,35897.4719,1,1,2,1,7,4,3,3,3,1,3,2,2,0,1,4,2,0,0,2,3
2010,32172.4859,2,3,2,3,2,1,5,1,3,1,4,1,1,2,1,3,1,0,0,2,4
2010,4961.48447,2,1,2,1,6,1,7,1,2,1,1,1,2,0,1,4,2,0,0,2,1
2010,2127.84988,2,1,2,1,5,4,6,4,3,1,2,2,2,0,1,4,2,1,1,2,1
2010,1863.66265,1,3,2,3,6,4,2,0,2,3,3,2,2,0,1,4,2,0,0,2,3
2010,2848.73503,2,3,2,3,7,2,7,1,3,2,2,2,2,0,1,4,2,1,,2,1
2010,3901.11647,2,3,1,4,2,1,7,1,3,2,6,2,2,0,1,4,2,0,0,1,4
2010,3371.38903,1,1,1,4,7,2,5,2,2,1,6,2,2,0,1,4,2,1,1,2,3
2010,3669.36399,1,1,2,1,4,1,6,1,3,1,4,2,3,5,1,4,2,1,1,2,3
2010,2950.8795,1,1,2,1,7,4,1,3,2,1,4,1,1,3,1,3,1,1,1,2,1
2010,2163.23833,2,2,2,2,6,5,1,0,2,2,1,1,2,0,1,4,2,1,2,2,3
2010,3237.69452,2,1,2,1,7,4,1,1,2,1,3,1,2,0,1,4,2,0,0,2,1
2010,6864.4666,2,2,2,2,3,1,7,1,3,2,4,1,1,3,1,3,1,1,2,2,4
2010,2498.17761,2,1,2,1,5,1,7,1,2,2,1,2,1,2,1,3,1,0,0,2,2
2010,5713.52543,1,1,2,1,3,1,88,0,2,2,1,2,2,0,1,4,2,0,0,2,1
2010,4713.15208,2,1,2,1,5,1,4,1,2,1,4,1,1,3,1,3,1,0,0,2,3
2010,3136.67615,1,1,1,4,6,4,88,1,1,2,5,1,1,2,1,3,1,0,0,2,3
2010,4036.11006,2,1,2,1,4,1,88,1,3,2,4,2,3,5,1,4,2,1,1,2,1
2010,3309.87192,2,2,2,2,1,1,1,1,1,2,3,2,2,0,1,4,2,0,0,2,4
2010,3309.87192,2,2,2,2,1,1,1,1,1,2,3,2,2,0,1,4,2,0,0,2,4
2010,3309.87192,2,2,2,2,1,1,1,1,1,2,3,2,2,0,1,4,2,0,0,2,4
2010,3939.52784,1,3,2,3,1,1,3,1,1,1,3,2,3,5,1,4,2,1,2,1,4
2010,3939.52784,1,3,2,3,1,1,3,1,1,1,3,2,2,0,1,2,1,1,2,1,4
2010,3618.23893,2,3,2,3,5,2,7,1,3,2,4,2,2,0,1,4,2,0,0,2,1
2010,1951.50921,2,1,2,1,5,2,6,1,2,2,3,1,1,3,1,3,1,0,0,2,3
2010,2995.94872,1,2,2,2,3,1,2,4,2,1,3,2,2,0,1,3,1,1,2,2,2
2010,32568.9109,2,1,2,1,6,4,4,0,2,2,1,1,2,0,1,4,2,0,0,1,1
2010,4006.24603,1,1,2,1,1,1,4,0,2,2,3,2,1,4,1,3,1,0,0,2,4
2010,4006.24603,1,1,2,1,1,1,4,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2010,4006.24603,1,1,2,1,1,1,4,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2010,4006.24603,1,1,2,1,1,1,4,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2010,3341.93795,2,1,2,1,6,2,7,3,3,1,3,2,2,0,1,4,2,0,0,2,5
2010,2756.29491,1,1,2,1,5,1,3,0,2,2,4,2,2,0,1,4,2,1,1,2,1
2010,2386.21459,2,1,2,1,1,1,3,0,2,2,3,1,1,2,1,3,1,0,0,2,4
2010,27852.861,1,1,2,1,5,1,7,0,2,2,4,1,2,0,1,4,2,0,0,2,5
2010,3137.04416,1,1,2,1,4,1,7,0,1,2,4,1,2,0,1,3,1,1,2,2,3
2010,2909.19135,1,1,2,1,8,2,88,0,3,3,2,1,2,0,1,4,2,0,0,2,2
2010,2736.38452,2,1,2,1,3,1,6,0,2,3,3,2,2,0,1,1,1,0,0,2,4
2010,2904.14012,1,3,2,3,5,2,4,1,2,3,4,1,2,0,1,4,2,1,1,2,3
2010,2057.46694,2,1,2,1,6,2,5,1,2,1,4,1,2,0,1,4,2,0,0,2,1
2010,3064.40964,2,1,2,1,8,4,7,1,1,2,6,2,3,5,2,5,3,0,0,2,3
2010,2783.42521,2,1,2,1,5,1,88,1,1,2,1,2,2,0,1,4,2,0,0,2,1
2010,2783.42521,2,1,2,1,5,1,88,1,1,2,1,2,1,2,1,3,1,1,1,2,1
2010,2783.42521,2,1,2,1,5,1,88,1,1,2,1,2,2,0,1,4,2,0,0,2,1
2010,2783.42521,2,1,2,1,5,1,88,1,1,2,1,2,2,0,1,4,2,0,0,2,1
2010,2783.42521,2,1,2,1,5,1,88,1,1,2,1,2,2,0,1,4,2,0,0,2,1
2010,2783.42521,2,1,2,1,5,1,88,1,1,2,2,2,2,0,1,4,2,0,0,2,1
2010,4430.14245,1,1,2,1,6,4,88,0,2,2,4,2,2,0,1,2,1,1,2,2,3
2010,4430.14245,1,1,2,1,6,4,88,0,2,2,3,2,2,0,1,4,2,0,0,2,3
2010,2947.80849,1,1,2,1,5,2,6,1,2,3,3,2,2,0,1,4,2,0,0,2,5
2010,2883.14778,1,1,2,1,6,4,7,1,2,3,1,1,1,4,1,3,1,1,1,2,1
2010,2834.30845,2,1,2,1,8,4,1,3,2,1,3,2,2,0,1,4,2,1,1,2,1
2010,2962.86859,1,1,2,1,7,5,88,1,2,2,5,1,1,1,1,3,1,0,0,2,3
2010,1523.13763,2,2,2,2,7,4,88,4,2,1,1,1,2,0,1,4,2,1,1,1,1
2010,3638.0196,2,1,1,4,5,4,2,1,1,2,4,1,2,0,1,4,2,0,0,2,3
2010,45870.1196,2,2,2,2,5,1,88,1,3,1,1,1,2,0,1,4,2,1,1,2,1
2010,3314.95622,2,1,2,1,5,2,2,1,3,3,3,2,2,0,1,2,1,0,0,2,2
2010,4638.70453,1,1,2,1,4,1,3,1,3,1,5,1,2,0,1,4,2,0,0,2,2
2010,3500.57447,2,2,2,2,4,1,4,1,2,3,6,2,3,5,1,4,2,0,0,2,1
2010,21472.09452,1,1,2,1,6,5,7,1,1,1,4,2,1,4,1,3,1,0,0,2,5
2010,2568.02563,1,1,2,1,6,4,4,0,2,2,4,1,2,0,1,4,2,1,2,2,2
2010,2568.02563,1,1,2,1,6,4,4,0,2,2,4,1,2,0,1,4,2,0,0,2,3
2010,4228.26459,1,1,2,1,4,1,4,2,4,1,4,2,2,0,1,4,2,1,1,2,3
2010,4228.26459,1,1,2,1,4,1,4,2,4,1,4,2,2,0,1,4,2,0,0,2,5
2010,3583.25907,1,2,2,2,7,1,3,4,2,1,4,2,2,0,1,2,1,0,0,2,3
2010,1796.47596,1,1,2,1,7,4,88,3,4,1,4,1,3,5,1,2,1,0,0,2,1
